city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,mileage_kmpl,engine_cc
jaipur,manual,1,chevrolet,chevrolet optra,2007,1.6 ls bs3,62000.0,2008,petrol,72117.0,12.9,1598
jaipur,manual,1,mahindra,mahindra xuv500,2012,w8 2wd,415000.00000000006,2012,diesel,160351.0,15.1,2179
jaipur,manual,1,maruti,maruti vitara brezza,2018,zdi plus,755000.0,2018,diesel,68280.0,24.3,1248
jaipur,manual,1,maruti,maruti alto k10,2018,vxi,340000.0,2018,petrol,47008.0,23.95,998
jaipur,manual,1,hyundai,hyundai verna,2018,crdi 1.6 sx option,900000.0,2018,diesel,104782.0,22.0,1582
jaipur,automatic,2,maruti,maruti ertiga,2017,bsiv vxi at,381000.0,2017,petrol,107598.0,17.03,1373
jaipur,manual,1,hyundai,hyundai creta,2019,1.4 s,950000.0,2019,diesel,90150.0,22.1,1396
jaipur,manual,2,maruti,maruti ciaz,2016,vdi plus shvs,500000.0,2016,diesel,77074.0,28.09,1248
jaipur,automatic,1,honda,honda amaze,2021,vx cvt bsvi,731000.0,2021,petrol,32293.0,18.3,1199
jaipur,automatic,1,jeep,jeep compass,2018,1.4 limited plus bsiv,1200000.0,2018,petrol,69510.0,16.0,1368
jaipur,manual,1,jeep,jeep compass,2018,2.0 sport,1000000.0,2018,diesel,131511.0,17.1,1956
jaipur,manual,2,maruti,maruti swift,2012,vdi,300000.0,2012,diesel,145716.0,22.9,1248
jaipur,manual,1,maruti,maruti ciaz,2017,1.4 alpha,607000.0,2017,petrol,38943.0,20.73,1373
jaipur,manual,2,maruti,maruti zen,2005,lxi,69000.0,2005,petrol,96598.0,17.3,993
jaipur,automatic,1,bmw,bmw 5 series,2012,525d,1275000.0,2012,diesel,107000.0,16.73,1995
jaipur,manual,1,kia,kia sonet,2020,htk plus diesel imt bsvi,994999.9999999999,2020,diesel,49503.0,18.4,1493
jaipur,manual,1,toyota,toyota innova,2014,2.5 ev (diesel) ps 7 seater bs iv,1350000.0,2014,diesel,137029.0,12.99,2494
jaipur,automatic,1,jeep,jeep compass,2018,1.4 limited option,1490000.0,2018,petrol,34576.0,16.0,1368
jaipur,manual,1,mahindra,mahindra tuv 300,2016,t8,750000.0,2016,diesel,40220.0,18.49,1493
jaipur,manual,1,maruti,maruti baleno,2018,delta diesel,675000.0,2018,diesel,83083.0,27.39,1248
jaipur,manual,1,toyota,toyota fortuner,2010,3.0 diesel,1050000.0,2010,diesel,139208.0,11.5,2982
jaipur,manual,1,maruti,maruti alto k10,2023,std,276000.0,2023,petrol,40000.0,24.39,998
jaipur,manual,1,maruti,maruti wagon r,2016,vxi bs iv,182000.0,2016,petrol,50000.0,20.51,998
jaipur,manual,1,maruti,maruti esteem,2005,lxi - bsiii,50000.0,2005,petrol,60000.0,15.9,1298
jaipur,manual,1,renault,renault triber,2023,rxt bsvi,600000.0,2023,petrol,50000.0,20.0,999
jaipur,manual,1,hyundai,hyundai eon,2011,era,130000.0,2011,petrol,100000.0,21.1,814
jaipur,manual,1,hyundai,hyundai eon,2012,era,130000.0,2012,petrol,120000.0,21.1,814
jaipur,manual,2,ford,ford figo,2011,petrol lxi,110000.00000000001,2011,petrol,70000.0,15.6,1196
jaipur,manual,2,maruti,maruti zen estilo,2008,vxi bsiii,55000.0,2008,petrol,50000.0,18.2,998
jaipur,manual,1,hyundai,hyundai eon,2011,era,130000.0,2011,petrol,120000.0,21.1,814
jaipur,manual,1,nissan,nissan magnite,2022,xe bsvi,650000.0,2022,petrol,20000.0,18.75,999
jaipur,manual,1,renault,renault kwid,2016,rxt,250000.0,2016,petrol,40000.0,25.17,799
jaipur,manual,1,maruti,maruti a-star,2010,vxi,110000.00000000001,2010,petrol,100000.0,19.0,998
jaipur,manual,1,nissan,nissan magnite,2021,turbo xl bsvi,730000.0,2021,petrol,10000.0,20.0,999
jaipur,manual,1,maruti,maruti alto,2012,green std bsiv,130000.0,2012,cng,60000.0,26.83,796
jaipur,manual,1,maruti,maruti alto 800,2021,lxi,330000.0,2021,petrol,20000.0,22.05,796
jaipur,manual,1,maruti,maruti swift dzire,2020,vxi 1.2,600000.0,2020,petrol,30000.0,21.21,1197
jaipur,manual,1,renault,renault triber,2020,rxt bsvi,600000.0,2020,petrol,70000.0,20.0,999
jaipur,manual,2,maruti,maruti wagon r,2009,lx bsiii,100000.0,2009,petrol,50000.0,17.3,1061
jaipur,manual,1,maruti,maruti swift,2013,vxi,335000.0,2013,petrol,70000.0,18.6,1197
jaipur,manual,1,mahindra,mahindra bolero neo,2023,n4 bsvi,1100000.0,2023,diesel,30000.0,17.29,1493
jaipur,automatic,3,ford,ford ecosport,2014,1.5 ti vct at titanium,400000.0,2014,petrol,50000.0,16.5,1499
jaipur,manual,1,hyundai,hyundai i20,2011,1.2 magna opt,300000.0,2011,petrol,30000.0,17.0,1197
jaipur,manual,1,hyundai,hyundai santro xing,2011,gls,180000.0,2011,petrol,20000.0,17.92,1086
jaipur,manual,1,mahindra,mahindra xuv300,2022,w6 diesel sunroof bsvi,1100000.0,2022,diesel,20000.0,20.0,1497
jaipur,manual,1,mg,mg hector,2019,hybrid sharp mt bsiv,900000.0,2019,petrol,50000.0,15.81,1451
jaipur,manual,1,hyundai,hyundai i20,2012,1.2 sportz,229999.99999999997,2012,petrol,90000.0,17.0,1197
jaipur,manual,3,ford,ford figo,2011,diesel titanium,150000.0,2011,diesel,60000.0,20.0,1399
jaipur,automatic,1,maruti,maruti celerio,2018,zxi optional amt bsiv,400000.0,2018,petrol,100000.0,23.1,998
jaipur,manual,1,citroen,citroen c3,2022,puretech 110 feel,700000.0,2022,petrol,10000.0,19.3,1199
jaipur,manual,1,ford,ford ecosport,2017,1.5 diesel trend bsiv,600000.0,2017,diesel,60000.0,23.0,1498
jaipur,manual,1,maruti,maruti vitara brezza,2021,lxi,745000.0,2021,petrol,40000.0,17.03,1462
jaipur,manual,2,ford,ford figo,2013,diesel titanium,150000.0,2013,diesel,120000.0,20.0,1399
jaipur,manual,1,kia,kia seltos,2020,htk plus d,1166000.0,2020,diesel,70000.0,20.8,1493
jaipur,manual,1,maruti,maruti wagon r,2021,vxi,500000.0,2021,petrol,10000.0,21.79,998
jaipur,automatic,2,maruti,maruti alto k10,2018,vxi ags optional,350000.0,2018,petrol,50000.0,23.95,998
jaipur,manual,2,tata,tata nexon,2018,1.5 revotorq xm,600000.0,2018,diesel,50000.0,21.5,1497
jaipur,manual,1,datsun,datsun go,2016,t bsiv,225000.0,2016,petrol,50000.0,20.63,1198
jaipur,manual,1,mahindra,mahindra bolero,2021,b6 bsvi,1000000.0,2021,diesel,30000.0,16.0,1493
jaipur,manual,2,maruti,maruti swift dzire,2010,ldi,190000.0,2010,diesel,150000.0,19.3,1248
jaipur,automatic,2,porsche,porsche 911,2020,carrera s bsvi,1500000.0,2020,petrol,30000.0,9.0,2981
jaipur,manual,1,mahindra,mahindra bolero neo,2021,n8 bsvi,950000.0,2021,diesel,70000.0,17.29,1493
jaipur,manual,1,maruti,maruti zen estilo,2010,vxi bsiv,150000.0,2010,petrol,90000.0,19.0,998
jaipur,manual,1,maruti,maruti alto,2010,lxi,185000.0,2010,petrol,50000.0,19.7,796
jaipur,manual,4,maruti,maruti 800,1998,std,50000.0,1998,petrol,80000.0,16.1,796
jaipur,manual,2,chevrolet,chevrolet beat,2014,diesel ls,150000.0,2014,diesel,120000.0,25.44,936
jaipur,manual,1,honda,honda amaze,2021,s petrol,800000.0,2021,petrol,20000.0,18.6,1199
jaipur,manual,4,mahindra,mahindra thar,2017,crde,450000.0,2017,diesel,60000.0,16.55,2498
jaipur,manual,2,honda,honda amaze,2016,sx i dtec,430000.0,2016,diesel,60000.0,25.8,1498
jaipur,manual,2,maruti,maruti swift dzire,2011,vxi,225000.0,2011,petrol,70000.0,17.5,1298
jaipur,manual,3,maruti,maruti alto,2008,lx,70000.0,2008,petrol,150000.0,19.7,796
jaipur,manual,2,hyundai,hyundai i10,2010,asta 1.2,175000.0,2010,petrol,30000.0,20.36,1197
jaipur,manual,1,hyundai,hyundai accent,2008,gle,100000.0,2008,petrol,60000.0,13.2,1495
jaipur,manual,2,maruti,maruti ertiga,2017,shvs vdi,600000.0,2017,diesel,120000.0,24.52,1248
jaipur,manual,1,maruti,maruti swift dzire,2011,vxi,200000.0,2011,petrol,100000.0,17.5,1298
jaipur,manual,1,mahindra,mahindra scorpio,2020,s11,1600000.0,2020,diesel,50000.0,15.4,2179
jaipur,manual,1,hyundai,hyundai santro xing,2007,xe,100000.0,2007,petrol,70000.0,17.8,1086
jaipur,manual,1,mahindra,mahindra xuv300,2022,w8 option bsvi,1200000.0,2022,petrol,10000.0,16.82,1197
jaipur,manual,1,mahindra,mahindra xuv300,2020,w8 option bsvi,1070000.0,2020,petrol,50000.0,16.82,1197
jaipur,manual,1,hyundai,hyundai eon,2015,era plus,248000.0,2015,petrol,80000.0,21.1,814
jaipur,manual,1,maruti,maruti alto 800,2020,vxi bsvi,400000.0,2020,petrol,40000.0,22.05,796
jaipur,manual,2,maruti,maruti alto,2007,std bsii,125000.0,2007,petrol,70000.0,19.7,796
jaipur,manual,1,honda,honda jazz,2016,1.5 vx i dtec,400000.0,2016,diesel,150000.0,27.3,1498
jaipur,automatic,1,honda,honda amaze,2021,special edition cvt diesel,900000.0,2021,diesel,40000.0,21.0,1498
jaipur,manual,1,maruti,maruti alto 800,2020,lxi,310000.0,2020,petrol,30000.0,22.05,796
jaipur,manual,1,maruti,maruti swift dzire,2014,lxi,350000.0,2014,petrol,80000.0,19.1,1197
jaipur,manual,1,jeep,jeep compass,2017,2.0 limited,1300000.0,2017,diesel,80000.0,17.1,1956
jaipur,manual,1,honda,honda wr-v,2021,vx,850000.0,2021,petrol,20000.0,16.5,1199
jaipur,manual,2,chevrolet,chevrolet spark,2009,1.0 ls,90000.0,2009,petrol,70000.0,18.0,995
jaipur,manual,1,mahindra,mahindra xuv500,2012,w8 2wd,500000.0,2012,diesel,120000.0,15.1,2179
jaipur,manual,1,honda,honda wr-v,2022,vx,950000.0,2022,petrol,20000.0,16.5,1199
jaipur,manual,1,jeep,jeep compass,2018,2.0 limited,1214000.0,2018,diesel,150000.0,17.1,1956
jaipur,manual,1,hyundai,hyundai aura,2021,s,670000.0,2021,petrol,20000.0,20.5,1197
jaipur,manual,2,maruti,maruti 800,2004,ac,50000.0,2004,petrol,80000.0,16.1,796
jaipur,manual,1,maruti,maruti vitara brezza,2017,vdi,850000.0,2017,diesel,90000.0,24.3,1248
jaipur,manual,1,renault,renault kwid,2017,rxl,300000.0,2017,petrol,30000.0,25.17,799
jaipur,manual,1,maruti,maruti alto 800,2020,lxi,330000.0,2020,petrol,30000.0,22.05,796
jaipur,manual,3,maruti,maruti vitara brezza,2018,vdi,750000.0,2018,diesel,40000.0,24.3,1248
jaipur,manual,4,hyundai,hyundai accent,2005,gle,70000.0,2005,petrol,120000.0,13.2,1495
jaipur,manual,4,maruti,maruti wagon r,2006,vxi,80000.0,2006,petrol,120000.0,18.9,998
jaipur,manual,2,maruti,maruti wagon r,2009,lxi minor,125000.0,2009,petrol,60000.0,18.9,1061
jaipur,manual,2,maruti,maruti swift dzire,2009,zdi,250000.0,2009,diesel,150000.0,19.3,1248
jaipur,manual,1,maruti,maruti alto 800,2019,vxi bsiv,370000.0,2019,petrol,60000.0,24.7,796
jaipur,manual,1,renault,renault duster,2013,110ps diesel rxl,325000.0,2013,diesel,150000.0,19.01,1461
jaipur,manual,2,maruti,maruti 800,2006,std,45000.0,2006,petrol,80000.0,16.1,796
jaipur,manual,2,tata,tata new safari,2009,dicor ex 4x2,170000.0,2009,diesel,100000.0,13.93,2179
jaipur,manual,1,mahindra,mahindra bolero power plus,2019,zlx,800000.0,2019,diesel,50000.0,16.5,1493
jaipur,manual,3,chevrolet,chevrolet beat,2012,diesel ls,122000.0,2012,diesel,50000.0,25.44,936
jaipur,manual,2,hyundai,hyundai i10,2008,magna,150000.0,2008,petrol,60000.0,20.36,1197
jaipur,manual,1,maruti,maruti alto 800,2020,vxi bsvi,325000.0,2020,petrol,30000.0,22.05,796
jaipur,manual,4,maruti,maruti 800,2003,std mpfi,50000.0,2003,petrol,80000.0,16.1,796
jaipur,manual,2,hyundai,hyundai venue,2022,sx opt sport imt,1100000.0,2022,petrol,10000.0,18.0,998
jaipur,manual,2,hyundai,hyundai accent,2009,executive lpg,100000.0,2009,lpg,150000.0,13.2,1495
jaipur,automatic,4,bmw,bmw 6 series,2006,650i gran coupe,700000.0,2006,petrol,40000.0,7.94,4395
jaipur,manual,2,maruti,maruti wagon r,2009,lxi minor,125000.0,2009,petrol,150000.0,18.9,1061
jaipur,manual,1,tata,tata nexon,2019,1.2 revotron xz plus,800000.0,2019,petrol,60000.0,17.0,1198
jaipur,manual,1,renault,renault triber,2021,rxt bsvi,780000.0,2021,petrol,30000.0,20.0,999
jaipur,manual,2,honda,honda city,2009,1.5 s mt,225000.0,2009,petrol,120000.0,17.0,1497
jaipur,automatic,1,tata,tata nexon,2021,xma amt s bsvi,950000.0,2021,petrol,50000.0,17.05,1199
jaipur,manual,2,maruti,maruti swift,2014,ldi bsiv,380000.0,2014,diesel,150000.0,25.2,1248
jaipur,manual,2,maruti,maruti zen estilo,2007,lxi bsiii,90000.0,2007,petrol,150000.0,18.2,998
jaipur,manual,1,maruti,maruti alto 800,2022,lxi,425000.0,2022,petrol,10000.0,22.05,796
jaipur,manual,1,kia,kia seltos,2021,htx g,1450000.0,2021,petrol,30000.0,16.8,1497
jaipur,manual,2,maruti,maruti baleno,2018,1.2 zeta,590000.0,2018,petrol,60000.0,21.4,1197
jaipur,manual,1,maruti,maruti alto 800,2018,lxi,280000.0,2018,petrol,50000.0,24.7,796
jaipur,manual,2,maruti,maruti celerio,2014,vxi,250000.0,2014,petrol,120000.0,23.1,998
jaipur,manual,1,mahindra,mahindra xuv500,2013,w6 2wd,500000.0,2013,diesel,70000.0,15.1,2179
jaipur,manual,1,maruti,maruti sx4 s cross,2017,alpha ddis 200 sh,500000.0,2017,diesel,150000.0,25.1,1248
jaipur,manual,1,tata,tata nano,2016,twist xt,142000.0,2016,petrol,50000.0,25.4,624
jaipur,manual,1,mahindra,mahindra kuv 100,2016,mfalcon g80 k4 plus,300000.0,2016,petrol,70000.0,18.15,1198
jaipur,manual,1,maruti,maruti swift,2021,zxi bsvi,650000.0,2021,petrol,40000.0,22.38,1197
jaipur,manual,3,maruti,maruti swift,2006,1.3 lxi,150000.0,2006,petrol,120000.0,16.1,1298
jaipur,manual,2,tata,tata tigor,2019,1.2 revotron xz,500000.0,2019,petrol,60000.0,20.3,1199
jaipur,automatic,4,maruti,maruti a-star,2010,at vxi,150000.0,2010,petrol,150000.0,16.98,998
jaipur,manual,2,tata,tata indigo,2011,cr4,161000.0,2011,diesel,90000.0,23.57,1396
jaipur,manual,2,honda,honda wr-v,2023,vx,1000000.0,2023,petrol,10000.0,16.5,1199
jaipur,manual,1,tata,tata tiago,2020,xz,520000.0,2020,petrol,50000.0,20.09,1199
jaipur,manual,2,mahindra,mahindra tuv 300,2016,mhawk100 t8 dual tone,725000.0,2016,diesel,90000.0,18.49,1493
jaipur,manual,1,renault,renault triber,2021,rxz bsvi,750000.0,2021,petrol,30000.0,20.0,999
jaipur,manual,1,maruti,maruti alto k10,2013,2010-2014 vxi,250000.0,2013,petrol,40000.0,20.92,998
jaipur,manual,1,renault,renault duster,2013,110ps diesel rxz,350000.0,2013,diesel,150000.0,19.01,1461
jaipur,manual,1,hyundai,hyundai i10,2017,sportz 1.1l lpg,400000.0,2017,lpg,120000.0,19.2,1086
jaipur,manual,3,maruti,maruti alto,2012,lxi,150000.0,2012,petrol,100000.0,19.7,796
jaipur,manual,1,maruti,maruti swift dzire,2016,vdi,459999.99999999994,2016,diesel,90000.0,26.59,1248
jaipur,manual,4,maruti,maruti 800,2004,std mpfi,40000.0,2004,petrol,70000.0,16.1,796
jaipur,manual,1,chevrolet,chevrolet sail,2017,1.3 base,425000.0,2017,diesel,150000.0,22.1,1248
jaipur,manual,2,maruti,maruti wagon r,2005,lx,100000.0,2005,petrol,120000.0,18.9,998
jaipur,manual,1,maruti,maruti baleno rs,2019,1.0 petrol,650000.0,2019,petrol,60000.0,21.1,998
jaipur,manual,2,maruti,maruti ertiga,2017,shvs vdi,750000.0,2017,diesel,100000.0,24.52,1248
jaipur,manual,1,maruti,maruti alto 800,2022,vxi bsvi,455999.99999999994,2022,petrol,10000.0,22.05,796
jaipur,manual,1,renault,renault duster,2013,110ps diesel rxl,350000.0,2013,diesel,120000.0,19.01,1461
jaipur,manual,1,maruti,maruti swift dzire,2015,vdi,375000.0,2015,diesel,150000.0,26.59,1248
jaipur,manual,2,mahindra,mahindra bolero,2005,di non ac bs iii silver,305000.0,2005,diesel,120000.0,15.96,2523
jaipur,manual,2,hyundai,hyundai verna,2012,1.6 sx crdi (o),400000.0,2012,diesel,150000.0,22.32,1582
jaipur,manual,1,honda,honda amaze,2016,e i-dtech,400000.0,2016,diesel,150000.0,25.8,1498
jaipur,manual,2,hyundai,hyundai eon,2017,era plus,229999.99999999997,2017,petrol,120000.0,21.1,814
jaipur,manual,2,tata,tata altroz,2021,xz plus bsvi,725000.0,2021,petrol,20000.0,19.33,1199
jaipur,manual,2,toyota,toyota innova,2009,2.5 v diesel 7-seater,425000.0,2009,diesel,100000.0,12.8,2494
jaipur,manual,1,volkswagen,volkswagen vento,2014,petrol highline,450000.0,2014,petrol,30000.0,15.04,1598
jaipur,manual,2,nissan,nissan micra,2016,diesel xe,300000.0,2016,diesel,120000.0,23.08,1461
jaipur,manual,3,chevrolet,chevrolet beat,2011,lt,160000.0,2011,petrol,90000.0,18.6,1199
jaipur,manual,1,maruti,maruti swift,2023,zxi bsvi,640000.0,2023,petrol,10000.0,22.38,1197
jaipur,manual,1,hyundai,hyundai aura,2021,s,675000.0,2021,petrol,30000.0,20.5,1197
jaipur,manual,1,renault,renault duster,2012,85ps diesel rxl optional with nav,300000.0,2012,diesel,150000.0,20.45,1461
jaipur,manual,2,maruti,maruti alto 800,2015,lxi,250000.0,2015,petrol,40000.0,22.74,796
jaipur,manual,3,tata,tata zest,2017,quadrajet 1.3 75ps xe,450000.0,2017,diesel,120000.0,22.95,1248
jaipur,manual,1,hyundai,hyundai eon,2017,era plus,260000.0,2017,petrol,60000.0,21.1,814
jaipur,manual,1,hyundai,hyundai i20,2023,sportz bsvi,850000.0,2023,petrol,10000.0,21.0,1197
jaipur,manual,1,ford,ford ecosport,2014,1.5 dv5 mt titanium,450000.0,2014,diesel,150000.0,22.7,1498
jaipur,manual,2,chevrolet,chevrolet cruze,2013,ltz,380000.0,2013,diesel,70000.0,17.3,1998
jaipur,manual,1,honda,honda city,2015,i dtec sv,450000.0,2015,diesel,80000.0,26.0,1498
jaipur,manual,1,renault,renault kwid,2017,rxt,300000.0,2017,petrol,60000.0,25.17,799
jaipur,manual,1,tata,tata indica,2011,aqua 1.3 quadrajet (abs),225000.0,2011,diesel,120000.0,18.0,1248
jaipur,manual,3,maruti,maruti alto,2009,lxi,150000.0,2009,petrol,70000.0,19.7,796
jaipur,manual,2,hyundai,hyundai i10,2012,magna,200000.0,2012,petrol,90000.0,20.36,1197
jaipur,manual,1,maruti,maruti zen,2001,lxi - bs iii,40000.0,2001,petrol,120000.0,17.3,993
jaipur,manual,1,maruti,maruti wagon r,2017,vxi bs iv,400000.0,2017,petrol,40000.0,20.51,998
jaipur,automatic,1,maruti,maruti wagon r,2015,amt vxi,350000.0,2015,petrol,70000.0,20.51,998
jaipur,manual,1,hyundai,hyundai eon,2015,era plus,250000.0,2015,petrol,60000.0,21.1,814
jaipur,manual,1,toyota,toyota etios,2011,g,350000.0,2011,petrol,80000.0,17.6,1496
jaipur,manual,1,maruti,maruti wagon r,2012,lxi bs iv,300000.0,2012,petrol,50000.0,18.9,998
jaipur,manual,4,ford,ford figo,2011,diesel titanium,200000.0,2011,diesel,120000.0,20.0,1399
jaipur,manual,3,maruti,maruti ritz,2009,ldi,300000.0,2009,diesel,150000.0,21.1,1248
jaipur,manual,2,maruti,maruti ritz,2013,vdi,300000.0,2013,diesel,120000.0,23.2,1248
jaipur,manual,2,datsun,datsun redigo,2020,a,300000.0,2020,petrol,40000.0,20.71,799
jaipur,manual,1,hyundai,hyundai venue,2021,sx turbo bsiv,1000000.0,2021,petrol,40000.0,18.27,998
jaipur,manual,2,nissan,nissan micra active,2013,xv petrol,200000.0,2013,petrol,70000.0,19.49,1198
jaipur,automatic,2,honda,honda city,2013,1.5 s at,350000.0,2013,petrol,120000.0,16.8,1497
jaipur,manual,2,maruti,maruti zen estilo,2010,vxi bsiv,100000.0,2010,petrol,150000.0,19.0,998
jaipur,manual,3,honda,honda city,2015,i dtec v,500000.0,2015,diesel,100000.0,26.0,1498
jaipur,automatic,1,maruti,maruti swift dzire,2017,ags zdi plus,700000.0,2017,diesel,80000.0,28.4,1248
jaipur,automatic,1,honda,honda amaze,2021,v cvt petrol,800000.0,2021,petrol,40000.0,18.3,1199
jaipur,manual,1,tata,tata tigor,2022,xz cng bsvi,819999.9999999999,2022,cng,30000.0,26.49,1199
jaipur,manual,1,tata,tata altroz,2020,xz option,675000.0,2020,petrol,90000.0,18.53,1199
jaipur,manual,3,maruti,maruti ertiga,2019,vdi,1100000.0,2019,diesel,100000.0,25.47,1248
jaipur,manual,1,mahindra,mahindra quanto,2014,c2,350000.0,2014,diesel,70000.0,17.21,1493
jaipur,manual,1,honda,honda city,2015,i dtec v,500000.0,2015,diesel,150000.0,26.0,1498
jaipur,manual,3,mahindra,mahindra bolero,2013,zlx bsiii,500000.0,2013,diesel,30000.0,15.96,2523
jaipur,manual,1,maruti,maruti alto 800,2018,lxi,320000.0,2018,petrol,40000.0,24.7,796
jaipur,manual,4,volkswagen,volkswagen vento,2013,diesel highline,420000.0,2013,diesel,120000.0,20.54,1598
jaipur,manual,1,honda,honda amaze,2014,s i-dtech,325000.0,2014,diesel,150000.0,25.8,1498
jaipur,manual,1,maruti,maruti vitara brezza,2020,zxi,950000.0,2020,petrol,30000.0,17.03,1462
jaipur,manual,1,datsun,datsun redigo,2017,t option,300000.0,2017,petrol,120000.0,22.7,799
jaipur,manual,1,hyundai,hyundai grand i10,2015,crdi sportz,400000.0,2015,diesel,90000.0,24.0,1120
jaipur,manual,2,hyundai,hyundai i10,2014,sportz,350000.0,2014,petrol,60000.0,20.36,1197
jaipur,manual,2,mahindra,mahindra bolero,2007,di,280000.0,2007,diesel,150000.0,13.6,2523
jaipur,automatic,1,skoda,skoda superb,2012,elegance 1.8 tsi at,500000.0,2012,petrol,120000.0,13.7,1798
jaipur,manual,1,maruti,maruti sx4,2010,vxi,250000.0,2010,petrol,70000.0,15.5,1586
jaipur,manual,3,mahindra,mahindra bolero,2007,sle,300000.0,2007,diesel,90000.0,13.6,2523
jaipur,manual,1,honda,honda amaze,2013,s i-dtech,400000.0,2013,diesel,90000.0,25.8,1498
jaipur,manual,4,honda,honda amaze,2016,e i-dtec,420000.0,2016,diesel,90000.0,25.8,1498
jaipur,manual,1,nissan,nissan terrano,2014,xl 85 ps,400000.0,2014,diesel,150000.0,20.45,1461
jaipur,manual,2,maruti,maruti baleno,2021,zeta,800000.0,2021,petrol,30000.0,21.01,1197
jaipur,manual,1,maruti,maruti wagon r,2019,vxi,500000.0,2019,petrol,40000.0,21.79,998
jaipur,manual,1,maruti,maruti swift,2022,vxi bsvi,725000.0,2022,petrol,20000.0,22.38,1197
jaipur,manual,3,hyundai,hyundai verna,2011,1.6 sx,300000.0,2011,diesel,120000.0,22.32,1582
jaipur,manual,1,maruti,maruti swift dzire,2014,vdi,400000.0,2014,diesel,120000.0,23.4,1248
jaipur,manual,1,maruti,maruti baleno,2021,zeta,800000.0,2021,petrol,30000.0,21.01,1197
jaipur,manual,1,maruti,maruti swift,2014,zdi,450000.0,2014,diesel,120000.0,22.9,1248
jaipur,manual,1,hyundai,hyundai elantra,2013,crdi s,450000.0,2013,diesel,121000.0,22.7,1582
jaipur,manual,1,maruti,maruti swift dzire,2013,vdi,500000.0,2013,diesel,120000.0,23.4,1248
jaipur,manual,3,mitsubishi,mitsubishi pajero,2013,sport 4x4,900000.0,2013,diesel,120000.0,13.5,2477
jaipur,manual,3,maruti,maruti ritz,2011,vxi,165000.0,2011,petrol,150000.0,18.5,1197
jaipur,manual,1,maruti,maruti ciaz,2018,1.3 alpha,700000.0,2018,diesel,60000.0,28.09,1248
jaipur,manual,4,maruti,maruti zen,2001,std,62000.0,2001,petrol,60000.0,17.3,993
jaipur,manual,1,renault,renault kwid,2022,1.0 rxl bsvi,550000.0,2022,petrol,20000.0,21.46,999
jaipur,automatic,1,honda,honda city,2021,zx cvt,1525000.0,2021,petrol,30000.0,18.3,1498
jaipur,manual,1,honda,honda city,2014,i dtec v,400000.0,2014,diesel,150000.0,26.0,1498
jaipur,manual,2,maruti,maruti zen estilo,2007,lxi bsiii,100000.0,2007,petrol,150000.0,18.2,998
jaipur,manual,2,maruti,maruti alto 800,2015,lxi,220000.00000000003,2015,petrol,120000.0,22.74,796
jaipur,manual,1,maruti,maruti swift dzire,2018,vdi,630000.0,2018,diesel,120000.0,28.4,1248
jaipur,manual,2,hyundai,hyundai i10,2013,magna,350000.0,2013,petrol,90000.0,20.36,1197
jaipur,manual,3,maruti,maruti swift,2012,zdi,350000.0,2012,diesel,150000.0,22.9,1248
jaipur,manual,2,maruti,maruti swift dzire,2014,ldi,450000.0,2014,diesel,90000.0,23.4,1248
jaipur,manual,1,hyundai,hyundai i10,2011,magna,200000.0,2011,petrol,150000.0,20.36,1197
jaipur,manual,2,maruti,maruti alto 800,2015,lxi,225000.0,2015,petrol,120000.0,22.74,796
jaipur,manual,1,maruti,maruti swift dzire,2013,vdi,370000.0,2013,diesel,100000.0,23.4,1248
jaipur,manual,2,citroen,citroen c3,2023,feel dual tone turbo,730000.0,2023,petrol,90000.0,19.3,1199
jaipur,manual,2,maruti,maruti ciaz,2017,1.4 alpha,610000.0,2017,petrol,60000.0,20.73,1373
jaipur,manual,4,maruti,maruti swift dzire,2018,vdi,670000.0,2018,diesel,90000.0,28.4,1248
jaipur,manual,1,maruti,maruti sx4 s cross,2019,zeta ddis 200 sh,800000.0,2019,diesel,150000.0,25.1,1248
jaipur,manual,3,mahindra,mahindra bolero power plus,2017,plus non ac bsiv ps,700000.0,2017,diesel,80000.0,15.96,2523
jaipur,manual,2,renault,renault duster,2013,110ps diesel rxz plus,400000.0,2013,diesel,120000.0,19.64,1461
jaipur,manual,3,maruti,maruti alto,2009,lxi,150000.0,2009,petrol,120000.0,19.7,796
jaipur,manual,1,hyundai,hyundai i10,2016,sportz 1.1l,300000.0,2016,petrol,120000.0,19.81,1086
jaipur,manual,1,maruti,maruti swift dzire,2020,vxi bsvi,700000.0,2020,petrol,70000.0,22.41,1197
jaipur,manual,1,hyundai,hyundai aura,2020,sx,650000.0,2020,petrol,30000.0,20.5,1197
jaipur,manual,1,mahindra,mahindra marazzo,2019,m2 bsiv,800000.0,2019,diesel,150000.0,17.3,1497
jaipur,manual,1,mahindra,mahindra bolero,2017,zlx,800000.0,2017,diesel,80000.0,15.96,2523
jaipur,manual,2,maruti,maruti wagon r,2012,lxi bs iv,200000.0,2012,petrol,100000.0,18.9,998
jaipur,manual,1,tata,tata altroz,2020,xt bsvi,700000.0,2020,petrol,40000.0,19.33,1199
jaipur,manual,2,hyundai,hyundai grand i10,2016,magna,340000.0,2016,petrol,100000.0,18.9,1197
jaipur,manual,2,maruti,maruti swift dzire tour,2018,1.3 s diesel,420000.0,2018,diesel,120000.0,19.95,1248
